carID,brand,model,year,mileage,tax,mpg,engineSize,price,transmission,fuelType
15425,skoda, Yeti,2014,13593,165,46.3,1.2,11000,Manual,Petrol
12794,bmw, X4,2020,7724,145,37.2,3,45990,Semi-Auto,Diesel
16440,merc, GL Class,2017,56316,125,56.5,2.1,20500,Automatic,Diesel
13691,merc, S Class,2017,26699,145,50.4,3,30580,Semi-Auto,Diesel
15330,vw, Scirocco,2018,27885,145,47.1,2,16725,Manual,Petrol
18652,skoda, Rapid,2015,18926,30,64.2,1.6,6998,Manual,Diesel
12066,merc, CLS Class,2016,17730,165,51.4,3,21591,Automatic,Diesel
18199,hyundi, IX20,2014,42000,125,50.4,1.4,5945,Manual,Petrol
18943,hyundi, I40,2015,68969,20,67.3,1.7,7050,Manual,Diesel
15387,vw, Scirocco,2014,30000,125,52.3,1.4,10698,Manual,Petrol
19546,ford, Grand C-MAX,2016,30691,30,54.3,1,9660,Manual,Petrol
17459,ford, KA,2015,15296,30,57.7,1.2,4998,Manual,Petrol
17785,skoda, Yeti,2016,5002,125,51.4,1.2,12370,Semi-Auto,Petrol
15526,toyota, Avensis,2018,34505,145,67.3,1.6,13500,Manual,Diesel
14113,vw, Caravelle,2019,6000,145,29.4,2,48995,Semi-Auto,Diesel
14542,toyota, GT86,2017,6445,145,36.2,2,20995,Manual,Petrol
14849,bmw, M5,2019,4419,145,26.9,4.4,61797,Semi-Auto,Petrol
17340,merc, GL Class,2015,31112,330,36.2,3,31723,Automatic,Diesel
17299,vw, CC,2016,18141,30,62.8,2,13300,Manual,Diesel
16997,skoda, Rapid,2017,18325,145,61.4,1,9625,Manual,Petrol
14938,skoda, Rapid,2018,15006,145,57.7,1,10495,Manual,Petrol
15673,bmw, 8 Series,2019,1616,145,39.8,3,63806,Automatic,Diesel
19599,ford, KA,2016,13728,30,57.7,1.2,6190,Manual,Petrol
16773,vw, Scirocco,2016,30989,145,46.3,2,14750,Manual,Petrol
16185,merc, CLA Class,2016,60872,20,67.3,2.1,14750,Manual,Diesel
18382,ford, Puma,2020,2000,150,51.4,1,20999,Manual,Petrol
16283,hyundi, IX35,2014,71289,145,53.3,1.7,7298,Manual,Diesel
18351,audi, A8,2016,37235,205,48.7,3,22000,Automatic,Diesel
12498,vauxhall, GTC,2017,8596,205,42.8,1.4,12298,Automatic,Petrol
12696,hyundi, I800,2018,37530,145,37.7,2.5,14795,Manual,Diesel
15932,toyota, GT86,2018,35228,145,36.2,2,18498,Manual,Petrol
12433,hyundi, Santa Fe,2019,4890,145,39.2,2.2,34495,Semi-Auto,Diesel
13724,toyota, Avensis,2009,148371,150,55.4,2,1985,Manual,Diesel
17484,ford, Grand C-MAX,2017,30519,30,54.3,1,11180,Manual,Petrol
19253,vauxhall, GTC,2016,11991,260,36.2,2,15995,Manual,Petrol
15676,ford, KA,2010,80000,30,55.4,1.2,3195,Manual,Petrol
13404,toyota, Avensis,2017,31774,145,46.3,1.8,13295,Automatic,Petrol
13559,audi, A8,2018,12195,145,50.4,3,35995,Semi-Auto,Diesel
12262,ford, Grand C-MAX,2017,17242,30,64.2,1.5,12444,Manual,Diesel
13917,vauxhall, Combo Life,2019,5315,145,42.2,1.2,19000,Manual,Petrol
16736,toyota, Hilux,2017,46498,260,40.4,2.4,18698,Manual,Diesel
14074,vauxhall, GTC,2017,5817,200,42.8,1.4,11995,Automatic,Petrol
14269,ford, Galaxy,2018,31504,145,56.5,2,19499,Manual,Diesel
16946,audi, A8,2011,105000,235,42.8,3,9995,Automatic,Diesel
16451,audi, A8,2017,37492,205,47.1,3,24500,Semi-Auto,Diesel
17210,toyota, GT86,2020,3250,145,33.2,2,25995,Manual,Petrol
14949,toyota, Supra,2019,327,145,34.5,3,47498,Semi-Auto,Petrol
17696,ford, KA,2012,74000,20,68.9,1.2,3499,Manual,Diesel
15735,skoda, Kamiq,2019,1000,145,43.5,1.5,21995,Automatic,Petrol
12021,merc, S Class,2018,12955,145,52.3,3,41632,Semi-Auto,Diesel
12527,vw, Caravelle,2019,7034,145,29.4,2,48990,Semi-Auto,Diesel
18466,bmw, 7 Series,2014,53329,160,50.4,3,13999,Automatic,Diesel
13123,merc, S Class,2015,77719,160,51.4,3,19991,Automatic,Diesel
12409,merc, S Class,2020,3999,145,40.4,3,64980,Semi-Auto,Diesel
13657,skoda, Yeti,2016,32174,125,51.4,1.2,10995,Semi-Auto,Petrol
15340,hyundi, IX20,2015,29000,205,43.6,1.6,7785,Automatic,Petrol
15488,vauxhall, Agila,2005,36000,165,47.1,1.2,1995,Manual,Petrol
14283,vauxhall, Combo Life,2019,1248,145,53.3,1.5,16438,Manual,Diesel
16547,bmw, 7 Series,2019,3200,145,44.1,3,52490,Semi-Auto,Diesel
12700,toyota, Hilux,2012,99600,265,38.7,2.5,7750,Manual,Diesel
14539,hyundi, I40,2015,33036,20,67.3,1.7,9498,Manual,Diesel
14534,vw, Beetle,2006,117000,150,50.4,1.9,3195,Manual,Diesel
17820,audi, Q8,2019,7606,145,33.6,3,57970,Semi-Auto,Diesel
17048,audi, SQ5,2015,82820,260,41.5,3,20000,Automatic,Diesel
12061,toyota, Verso,2011,74488,200,41.5,1.6,5899,Manual,Petrol
16193,ford, Fusion,2011,35006,200,42.8,1.6,3999,Manual,Petrol
13097,skoda, Rapid,2018,21500,150,61.4,1,9422,Manual,Petrol
14914,vw, Tiguan Allspace,2019,9626,145,39.2,2,26980,Automatic,Diesel
18115,vauxhall, GTC,2014,51099,125,60.1,2,7298,Manual,Diesel
17082,audi, A8,2018,2249,145,40.4,3,38572,Automatic,Diesel
19001,skoda, Yeti,2013,36374,160,44.1,1.2,9000,Automatic,Petrol
17077,merc, M Class,2015,43072,205,39.2,2.1,20498,Semi-Auto,Diesel
12395,ford, KA,2014,28883,30,57.7,1.2,4430,Manual,Petrol
19035,bmw, 6 Series,2017,39890,145,49.6,3,23750,Automatic,Diesel
12809,audi, Q8,2019,6000,145,32.8,3,64990,Automatic,Diesel
12725,bmw, M4,2018,7732,145,34,3,36498,Semi-Auto,Petrol
16628,bmw, X4,2017,25357,200,47.9,3,25990,Semi-Auto,Diesel
18866,merc, M Class,2004,121000,325,29.7,2.7,19950,Automatic,Diesel
12814,ford, Grand Tourneo Connect,2017,20122,30,64.2,1.5,14000,Manual,Diesel
13405,vw, Arteon,2019,6789,145,50.4,2,29995,Semi-Auto,Diesel
12317,vw, CC,2013,41394,145,53.3,2,10000,Automatic,Diesel
13474,merc, CLA Class,2016,55700,20,67.3,2.1,13795,Automatic,Diesel
16623,toyota, Prius,2017,30687,0,94.1,1.8,20100,Automatic,Hybrid
15468,hyundi, IX20,2016,15135,125,50.4,1.4,8489,Manual,Petrol
15328,bmw, X4,2014,67210,200,47.9,3,18500,Automatic,Diesel
19234,audi, A8,2017,3793,145,50.4,3,34930,Automatic,Diesel
18639,ford, Mustang,2017,21575,145,20.9,5,49999,Manual,Petrol
16518,ford, KA,2018,7916,150,43.5,1.2,9599,Manual,Petrol
16179,bmw, X6,2018,16334,145,40.9,3,37790,Semi-Auto,Diesel
12535,bmw, M4,2020,2000,145,32.5,3,51000,Semi-Auto,Petrol
12813,hyundi, Santa Fe,2018,31350,145,42.8,2.2,19099,Semi-Auto,Diesel
15355,bmw, 7 Series,2017,20671,125,57.6,3,27500,Automatic,Diesel
13711,toyota, Prius,2013,84553,0,68.9,1.8,13495,Automatic,Hybrid
18293,toyota, Land Cruiser,2014,54000,325,34.9,3,25490,Automatic,Diesel
19473,vw, Amarok,2018,45325,260,36.2,3,25490,Automatic,Diesel
14786,ford, Puma,2020,3214,145,50.4,1,20590,Manual,Petrol
13507,vw, Caravelle,2019,50,145,32.8,2,40999,Automatic,Diesel
16369,bmw, Z4,2020,1000,145,38.7,2,34995,Semi-Auto,Petrol
13844,merc, G Class,2016,16000,325,30.4,4,61948,Automatic,Petrol
18743,audi, A8,2019,7890,145,40.4,3,38975,Automatic,Diesel
16741,vw, Caravelle,2019,3800,145,33.6,2,44995,Automatic,Diesel
15747,ford, Puma,2019,1225,145,50.4,1,23999,Manual,Petrol
12588,vauxhall, GTC,2015,36538,160,47.1,1.4,8298,Manual,Petrol
16632,ford, Galaxy,2016,19406,125,56.5,2,16798,Manual,Diesel
19540,merc, CLA Class,2016,34612,20,67.3,2.1,19748,Automatic,Diesel
18402,vw, Scirocco,2015,17145,160,44.1,2,15490,Semi-Auto,Petrol
12952,toyota, Verso,2015,40857,30,62.8,1.6,10495,Manual,Diesel
17772,audi, RS3,2013,98386,325,31,2.5,15490,Semi-Auto,Petrol
13685,vw, Arteon,2019,6601,145,50.4,2,28622,Semi-Auto,Diesel
19029,ford, Grand C-MAX,2017,10373,145,54.3,1,12498,Manual,Petrol
13899,bmw, 7 Series,2016,24446,205,41.5,3,24995,Semi-Auto,Petrol
12377,vw, Shuttle,2019,3757,145,33.2,2,30900,Semi-Auto,Diesel
17577,vw, Amarok,2019,8500,260,33.6,3,34490,Automatic,Diesel
12966,vauxhall, Combo Life,2018,5486,145,53.3,1.5,14498,Manual,Diesel
19605,hyundi, IX35,2014,50993,150,53.3,2.2,7995,Manual,Diesel
12760,skoda, Scala,2019,3882,145,54.3,1.6,20995,Automatic,Diesel
14285,vw, Scirocco,2017,19458,150,57.6,2,16495,Semi-Auto,Diesel
15149,bmw, M6,2006,89000,570,19.1,5,12495,Semi-Auto,Petrol
15573,audi, A7,2013,93080,145,55.4,3,12000,Automatic,Diesel
15392,audi, A8,2016,26818,200,47.9,3,21999,Automatic,Diesel
14807,vw, Caravelle,2019,3365,145,29.4,2,52999,Semi-Auto,Diesel
13232,hyundi, Santa Fe,2017,29249,235,42.8,2.2,18350,Semi-Auto,Diesel
17243,merc, M Class,2015,44984,300,39.2,3,21498,Semi-Auto,Diesel
12519,toyota, Verso,2014,30437,200,42.8,1.6,9491,Manual,Petrol
18701,audi, A7,2013,63250,205,48.7,3,16500,Automatic,Diesel
14425,audi, RS4,2018,23249,145,32.1,2.9,52422,Semi-Auto,Petrol
15887,bmw, X6,2016,38680,200,47.1,3,27750,Semi-Auto,Diesel
16556,merc, GLB Class,2020,1508,145,47.9,2,35400,Semi-Auto,Diesel
16412,bmw, Z4,2020,5,150,38.7,2,33850,Semi-Auto,Petrol
18872,bmw, 6 Series,2015,40517,260,36.2,3,20000,Automatic,Petrol
12987,vw, Arteon,2019,5000,145,52.3,2,26490,Manual,Diesel
13564,vauxhall, Combo Life,2020,1858,145,42.2,1.2,18588,Manual,Petrol
15743,vw, Tiguan Allspace,2019,6750,145,39.2,2,28965,Automatic,Diesel
13247,skoda, Scala,2019,4451,150,49.6,1,14990,Manual,Petrol
17842,merc, M Class,2015,25653,200,39.2,2.1,19300,Automatic,Diesel
17604,merc, X-CLASS,2018,21000,260,35.8,2.3,27995,Automatic,Diesel
12935,bmw, M5,2019,13000,150,24.1,4.4,69948,Automatic,Petrol
13296,bmw, X6,2019,4000,145,26.4,3,63999,Semi-Auto,Petrol
12164,bmw, 7 Series,2019,339,145,34.5,3,47980,Automatic,Petrol
18739,bmw, X4,2020,2679,145,26.9,3,43898,Semi-Auto,Petrol
12489,ford, Grand C-MAX,2017,35853,30,64.2,1.5,10498,Manual,Diesel
19418,skoda, Rapid,2013,44000,30,55.4,1.2,4990,Manual,Petrol
18649,hyundi, Santa Fe,2019,10035,145,42.8,2.2,30999,Automatic,Diesel
14041,ford, Edge,2017,21213,150,47.9,2,21700,Manual,Diesel
18225,skoda, Rapid,2013,56000,20,72.4,1.6,5495,Manual,Diesel
15024,bmw, X6,2020,3340,145,34.9,3,55890,Semi-Auto,Diesel
18621,toyota, Prius,2019,7000,135,217.3,1.8,26990,Automatic,Other
13540,skoda, Scala,2020,1050,145,49.6,1,17000,Manual,Petrol
17763,ford, Grand Tourneo Connect,2017,18209,145,56.6,1.5,14998,Automatic,Diesel
16245,vauxhall, Combo Life,2019,8087,150,53.3,1.5,13998,Manual,Diesel
15159,bmw, M4,2017,15500,330,32.1,3,35995,Manual,Petrol
16441,audi, A8,2018,4524,145,40.4,3,35000,Semi-Auto,Diesel
13949,audi, A8,2016,70000,200,47.9,3,17990,Automatic,Diesel
13246,vw, Beetle,2018,15490,145,51.4,1.2,16995,Manual,Petrol
18246,toyota, Hilux,2019,28,260,40.4,2.4,30495,Manual,Diesel
15087,toyota, GT86,2017,6725,145,36.2,2,19500,Manual,Petrol
18675,bmw, Z4,2020,1501,145,38.7,2,34995,Semi-Auto,Petrol
18645,ford, Galaxy,2018,8339,145,52.3,2,24499,Automatic,Diesel
12718,ford, Tourneo Custom,2019,3710,150,35.3,2,19999,Manual,Diesel
17599,skoda, Scala,2019,2355,145,47.1,1,15998,Semi-Auto,Petrol
16982,hyundi, IX35,2015,54076,165,51.4,2,9795,Manual,Diesel
13128,ford, Tourneo Connect,2019,1956,145,61.4,1.5,17950,Manual,Diesel
17110,merc, GLS Class,2016,32609,300,37.2,3,39799,Semi-Auto,Diesel
16637,bmw, M3,2013,30500,570,24.6,4,25945,Semi-Auto,Petrol
18316,audi, A7,2020,1200,150,38.2,3,38990,Semi-Auto,Diesel
17503,hyundi, IX20,2016,15728,165,43.5,1.6,9750,Automatic,Petrol
17705,toyota, GT86,2017,14736,150,36.2,2,18998,Manual,Petrol
12613,hyundi, IX35,2015,40096,145,54.3,1.7,8991,Manual,Diesel
14979,bmw, Z4,2004,39000,330,31,3,8750,Manual,Petrol
14289,merc, GLS Class,2019,20429,145,37.2,3,45550,Automatic,Diesel
14363,toyota, Avensis,2018,25883,145,67.3,1.6,12000,Manual,Diesel
12394,hyundi, Santa Fe,2017,21891,240,42.8,2.2,19750,Semi-Auto,Diesel
18492,bmw, 6 Series,2015,62953,160,51.4,3,18990,Automatic,Diesel
17296,merc, X-CLASS,2019,500,260,35.8,2.3,26995,Automatic,Diesel
13533,hyundi, Santa Fe,2015,29823,260,41.5,2.2,15975,Semi-Auto,Diesel
15913,hyundi, Santa Fe,2019,2251,145,40.9,2.2,32280,Semi-Auto,Diesel
19316,bmw, X7,2019,5283,145,33.6,3,69995,Semi-Auto,Diesel
13784,vw, Arteon,2019,2936,145,55.4,2,26995,Semi-Auto,Diesel
15829,merc, CLS Class,2019,11886,145,48.7,2.9,51540,Semi-Auto,Diesel
12969,vw, CC,2016,4289,200,39.2,1.8,15000,Semi-Auto,Petrol
13613,vw, Caddy Maxi Life,2019,2759,145,57.7,2,19999,Manual,Diesel
15040,toyota, Prius,2014,50647,0,134.5,1.8,15362,Automatic,Hybrid
13680,toyota, Camry,2020,10000,135,52.3,2.5,26490,Automatic,Hybrid
12455,bmw, 7 Series,2019,2212,145,42.2,3,45400,Semi-Auto,Diesel
17512,bmw, X6,2011,96000,300,37.7,3,13440,Automatic,Diesel
18563,toyota, GT86,2017,19420,145,36.2,2,17250,Manual,Petrol
18534,bmw, M3,2009,65000,580,21.9,4,16950,Manual,Petrol
19284,merc, G Class,2019,12000,145,21.4,4,139948,Automatic,Petrol
14142,skoda, Rapid,2016,25183,20,57.7,1.2,8495,Manual,Petrol
16382,bmw, Z4,2020,12,145,38.7,2,30990,Semi-Auto,Petrol
18594,skoda, Scala,2019,5,145,49.6,1,15490,Manual,Petrol
17765,hyundi, IX35,2014,27410,165,51.4,2,10499,Manual,Diesel
12644,toyota, Hilux,2016,51840,260,38.7,2.5,11292,Manual,Diesel
19504,audi, SQ5,2017,13000,150,34,3,38995,Automatic,Petrol
13196,merc, CLS Class,2011,54000,200,46.3,3,12995,Automatic,Diesel
13380,ford, Edge,2019,1461,145,37.2,2,32397,Semi-Auto,Diesel
15115,audi, A7,2019,3000,145,47.1,2,35845,Automatic,Diesel
15918,toyota, Hilux,2018,34868,260,40.4,2.4,21998,Manual,Diesel
14007,vw, Tiguan Allspace,2019,6008,145,35.8,1.5,27990,Semi-Auto,Petrol
17783,toyota, Hilux,2016,55232,260,36.7,3,14485,Manual,Diesel
19356,ford, KA,2014,39987,30,57.7,1.2,4591,Manual,Petrol
12875,merc, GLS Class,2019,2010,145,34,3,67600,Automatic,Diesel
18158,vw, CC,2015,56508,145,54.3,2,10775,Semi-Auto,Diesel
13451,hyundi, I800,2018,34168,145,37.7,2.5,15000,Manual,Diesel
15956,merc, CLS Class,2017,8591,150,39.2,3.5,28995,Semi-Auto,Petrol
19202,bmw, X7,2019,5929,145,31.4,3,72500,Automatic,Diesel
15919,hyundi, IX20,2016,7275,160,43.5,1.6,9995,Automatic,Petrol
19000,hyundi, Santa Fe,2013,72854,260,41.5,2.2,12245,Semi-Auto,Diesel
13648,hyundi, Santa Fe,2017,48034,205,47.1,2.2,15998,Manual,Diesel
14838,toyota, Verso,2016,9444,160,43.5,1.8,16700,Automatic,Other
14959,skoda, Scala,2019,100,145,57.7,1.6,16295,Manual,Diesel
18543,toyota, Avensis,2013,95059,30,62.8,2,5990,Manual,Diesel
18818,merc, SLK,2007,74000,325,32.1,1.8,5290,Automatic,Petrol
18946,audi, RS5,2019,7800,145,29.7,2.9,54990,Semi-Auto,Petrol
14353,vw, Caddy Maxi Life,2018,1959,150,57.7,2,16991,Manual,Diesel
19081,merc, CLS Class,2019,5919,145,48.7,2.9,34980,Semi-Auto,Diesel
14845,vauxhall, Zafira Tourer,2017,11460,200,40.9,1.4,12500,Automatic,Petrol
17391,vw, Jetta,2016,73500,20,70.6,2,7995,Manual,Diesel
15881,hyundi, Santa Fe,2018,27410,145,47.1,2.2,18495,Manual,Diesel
17492,vw, Beetle,2016,43268,125,58.9,2,13480,Automatic,Diesel
15771,hyundi, Santa Fe,2018,17452,145,47.1,2.2,20749,Manual,Diesel
18423,merc, V Class,2018,11323,145,46.3,2.1,20998,Manual,Diesel
12625,audi, A8,2017,16975,555,28.2,4,43990,Automatic,Petrol
13977,merc, SLK,2000,87000,265,27.2,3.2,1490,Automatic,Petrol
17227,ford, Grand C-MAX,2015,29950,30,64.2,1.5,9499,Manual,Diesel
19248,skoda, Scala,2019,1500,145,47.1,1,18995,Automatic,Petrol
14460,merc, GLS Class,2019,6224,145,30.4,3,69990,Automatic,Diesel
12022,vauxhall, GTC,2016,17887,160,47.1,1.4,10590,Manual,Petrol
18357,bmw, X4,2019,6747,145,26.9,3,41980,Semi-Auto,Petrol
13030,skoda, Scala,2020,4112,145,45.6,1.5,17650,Semi-Auto,Petrol
16456,ford, Grand C-MAX,2011,48718,200,40.9,1.6,6499,Manual,Petrol
13941,hyundi, Santa Fe,2017,28847,240,42.8,2.2,21499,Semi-Auto,Diesel
18155,ford, Tourneo Custom,2019,5609,145,35.3,2,21400,Manual,Diesel
15121,bmw, M4,2019,1326,145,34,3,40000,Automatic,Petrol
17489,toyota, Avensis,2006,125000,240,39.2,1.8,1990,Manual,Petrol
19574,ford, Edge,2018,20318,145,47.9,2,25500,Automatic,Diesel
13511,merc, V Class,2019,10593,145,45.6,2.2,37995,Semi-Auto,Diesel
15557,merc, V Class,2018,22033,145,46.3,2.1,20498,Manual,Diesel
16173,vauxhall, GTC,2016,21716,200,42.8,1.4,10998,Automatic,Petrol
13080,ford, Grand C-MAX,2017,27800,30,64.2,1.5,9990,Manual,Diesel
12175,audi, A8,2020,1100,145,40.4,3,52995,Semi-Auto,Diesel
16934,merc, CLS Class,2015,29417,160,51.4,3,20995,Automatic,Diesel
16528,toyota, Prius,2017,19870,0,94.1,1.8,18999,Automatic,Hybrid
12835,vw, Arteon,2018,7813,145,65.7,2,21502,Manual,Diesel
17477,skoda, Scala,2019,4169,145,47.1,1,15998,Semi-Auto,Petrol
19587,vw, Caravelle,2019,3544,145,32.8,2,39950,Semi-Auto,Diesel
15090,ford, Grand C-MAX,2018,13202,145,47.1,1,13000,Manual,Petrol
15841,vw, Caddy Maxi Life,2019,10000,150,46.3,2,20950,Semi-Auto,Diesel
17017,vw, Scirocco,2015,33145,20,55.4,2,14495,Manual,Diesel
19095,ford, KA,2009,92000,30,55.4,1.2,2350,Manual,Petrol
13870,ford, Puma,2020,1977,150,49.6,1,22999,Manual,Petrol
14271,ford, Edge,2016,52368,165,48.7,2,15000,Manual,Diesel
15026,audi, A7,2017,34201,145,52.3,3,26500,Semi-Auto,Diesel
13363,vw, Arteon,2019,5000,145,47.1,2,28900,Automatic,Petrol
15319,merc, GLS Class,2017,22219,145,37.2,3,41962,Semi-Auto,Diesel
12369,ford, Galaxy,2019,5612,145,55.4,2,27300,Manual,Diesel
18334,audi, Q8,2019,3000,145,33.6,3,58500,Automatic,Diesel
14678,skoda, Rapid,2017,15858,150,61.4,1,10495,Manual,Petrol
16296,bmw, M4,2019,12,145,34,3,41945,Semi-Auto,Petrol
17300,bmw, X4,2019,155,145,40.9,3,39500,Automatic,Diesel
14881,bmw, X7,2020,6137,145,33.6,3,63990,Semi-Auto,Diesel
12398,skoda, Yeti,2014,41936,205,48.7,2,9980,Manual,Diesel
13436,bmw, M4,2015,37538,325,32.1,3,29197,Manual,Petrol
13874,merc, S Class,2019,10655,145,52.3,3,47980,Semi-Auto,Diesel
16760,vw, Amarok,2020,2451,260,33.6,3,39999,Automatic,Diesel
14148,audi, RS4,2020,2000,145,29.1,2.9,69950,Semi-Auto,Petrol
19413,toyota, Hilux,2018,30084,265,40.4,2.4,23498,Manual,Diesel
13748,audi, A7,2011,74408,145,53.3,3,12750,Automatic,Diesel
13111,skoda, Kamiq,2020,1294,145,53.3,1.6,22295,Semi-Auto,Diesel
12302,audi, A8,2019,178,145,39.2,3,52850,Automatic,Diesel
18861,ford, Grand C-MAX,2016,38670,30,64.2,1.5,9126,Manual,Diesel
18186,vw, Jetta,2016,19019,30,62.8,2,11495,Semi-Auto,Diesel
15140,merc, S Class,2017,39872,145,50.4,3,27498,Semi-Auto,Diesel
13410,merc, S Class,2018,12811,145,52.3,3,43899,Semi-Auto,Diesel
16986,ford, Puma,2020,899,150,49.6,1,23970,Manual,Petrol
18801,merc, CLA Class,2017,24107,150,67.3,2.1,20000,Automatic,Diesel
18373,bmw, M6,2014,53249,565,28.5,4.4,28490,Automatic,Petrol
13529,bmw, X4,2018,4135,145,37.2,3,40000,Semi-Auto,Diesel
16745,skoda, Rapid,2017,28996,150,74.3,1.4,8999,Manual,Diesel
14209,skoda, Scala,2019,1901,145,45.6,1.5,17485,Semi-Auto,Petrol
13429,vw, Caddy Maxi Life,2019,13507,150,54.3,2,18495,Semi-Auto,Diesel
13864,bmw, M4,2019,1501,145,32.5,3,46000,Semi-Auto,Petrol
19399,audi, A7,2019,10,145,52.3,3,33990,Automatic,Diesel
13568,ford, Tourneo Custom,2019,5000,150,32.8,2,25995,Automatic,Diesel
16228,vw, Scirocco,2016,35980,125,52.3,1.4,9975,Manual,Petrol
15554,audi, A7,2013,75775,200,47.9,3,14899,Automatic,Diesel
17676,vw, CC,2013,41858,145,54.3,2,9680,Automatic,Diesel
15054,merc, S Class,2015,8052,325,31.7,4.7,32249,Automatic,Petrol
17019,vauxhall, Combo Life,2018,10000,145,53.3,1.5,13500,Manual,Diesel
15937,hyundi, IX20,2017,14554,125,50.4,1.4,8000,Manual,Petrol
14125,ford, Galaxy,2016,34145,145,52.3,2,15870,Semi-Auto,Diesel
19109,skoda, Kamiq,2019,1250,145,44.1,1.5,19495,Semi-Auto,Petrol
14621,bmw, 6 Series,2018,21525,145,49.6,3,28495,Semi-Auto,Diesel
19126,toyota, Prius,2017,15661,135,85.6,1.8,19990,Automatic,Hybrid
12464,vw, Arteon,2018,5317,145,61.4,2,20899,Manual,Diesel
12502,vw, Scirocco,2015,41001,20,55.4,2,11998,Manual,Diesel
14227,vw, Tiguan Allspace,2019,4000,145,38.7,2,29491,Automatic,Diesel
12820,merc, V Class,2019,677,145,36.7,2,47995,Automatic,Diesel
12249,ford, Puma,2019,1606,145,50.4,1,23999,Manual,Petrol
13891,hyundi, I800,2018,37485,145,28,2.5,15498,Manual,Diesel
13018,ford, KA,2014,53417,30,57.7,1.2,3295,Manual,Petrol
16315,toyota, Verso,2016,37305,30,62.8,1.6,11295,Manual,Diesel
14329,merc, CLA Class,2020,2700,145,44.8,1.3,32900,Automatic,Petrol
16045,toyota, Avensis,2016,56501,20,67.3,1.6,9295,Manual,Diesel
17054,merc, CLA Class,2018,32197,145,52.3,1.6,18400,Automatic,Petrol
18852,skoda, Rapid,2017,83,150,67.3,1.6,10995,Manual,Diesel
12106,hyundi, Santa Fe,2019,2000,145,39.8,2.2,32000,Semi-Auto,Diesel
13239,hyundi, I40,2017,38472,145,65.7,1.7,9999,Manual,Diesel
16364,skoda, Scala,2019,4942,150,57.7,1.6,14980,Manual,Diesel
13187,skoda, Rapid,2014,53286,30,62.8,1.6,6995,Semi-Auto,Diesel
19470,ford, Grand C-MAX,2019,6375,145,47.9,1,14199,Manual,Petrol
19130,bmw, Z4,2019,5465,145,38.7,2,29941,Semi-Auto,Petrol
13576,audi, A8,2019,3000,145,40.4,3,39995,Automatic,Diesel
17591,merc, M Class,2015,75358,200,39.2,2.1,19689,Automatic,Diesel
13399,ford, KA,2016,6160,30,57.7,1.2,6451,Manual,Petrol
12251,bmw, 8 Series,2020,151,145,26.7,3,79991,Semi-Auto,Diesel
17784,hyundi, I800,2018,33244,145,28,2.5,15995,Automatic,Diesel
18718,toyota, Hilux,2015,38841,260,32.8,3,17495,Automatic,Diesel
13849,vw, Scirocco,2017,10990,145,44.1,2,15995,Semi-Auto,Petrol
19516,bmw, M5,2016,49689,565,28.5,4.4,25999,Semi-Auto,Petrol
17084,ford, Grand C-MAX,2017,29684,30,64.2,1.5,10498,Manual,Diesel
12532,skoda, Scala,2019,4569,145,45.6,1.5,17489,Semi-Auto,Petrol
18280,bmw, X4,2014,44678,160,52.3,2,16700,Manual,Diesel
12572,vauxhall, Combo Life,2018,12679,145,53.3,1.5,12770,Manual,Diesel
16620,bmw, X6,2020,1075,150,26.4,3,54975,Semi-Auto,Petrol
19015,skoda, Scala,2019,5421,145,57.7,1.6,14980,Manual,Diesel
17815,bmw, Z4,2020,5,145,37.2,2,35850,Semi-Auto,Petrol
16739,vw, Amarok,2018,31000,260,36.2,3,26000,Automatic,Diesel
15192,vw, Arteon,2019,50,145,52.3,2,26498,Manual,Diesel
14746,vw, Arteon,2019,8494,145,44.1,2,28990,Semi-Auto,Diesel
15984,vw, Arteon,2018,4350,145,40.4,1.5,22450,Automatic,Petrol
13054,hyundi, I800,2017,35154,325,33.6,2.5,15985,Automatic,Diesel
15553,hyundi, I40,2013,76698,30,62.8,1.7,5495,Manual,Diesel
15902,hyundi, I800,2018,38984,150,37.7,2.5,14900,Manual,Diesel
12358,bmw, 6 Series,2015,72720,160,49.6,3,16250,Automatic,Diesel
18510,merc, GLS Class,2018,13609,145,37.2,3,42248,Automatic,Diesel
14869,skoda, Scala,2019,3500,150,47.1,1,16980,Automatic,Petrol
17752,vw, Scirocco,2014,28000,30,57.6,2,11990,Semi-Auto,Diesel
14774,bmw, X7,2019,3890,145,33.6,3,64789,Automatic,Diesel
15459,audi, SQ7,2017,23000,145,39.2,4,59950,Semi-Auto,Diesel
16054,merc, CLS Class,2013,54238,145,54.3,2.1,12210,Automatic,Diesel
15370,vw, Caddy Maxi Life,2019,12174,145,44.1,2,19000,Automatic,Diesel
14595,bmw, 7 Series,2019,4202,145,41.5,3,50850,Automatic,Diesel
18605,audi, Q8,2019,10521,145,33.6,3,48642,Automatic,Diesel
15432,merc, V Class,2019,3238,145,36.7,2,51000,Semi-Auto,Diesel
16428,toyota, GT86,2020,650,145,33.2,2,28000,Manual,Petrol
19458,vw, Amarok,2019,1120,260,33.6,3,36990,Automatic,Diesel
12664,hyundi, Santa Fe,2017,41109,200,47.1,2.2,18670,Manual,Diesel
17548,ford, Puma,2020,1137,145,50.4,1,23999,Manual,Petrol
19246,ford, Puma,2020,999,145,49.6,1,23780,Manual,Petrol
